id,opinion_lexicon,nltk,afinn,final_score
AQZYCOCL9A5IK,1,1,1,1
A336BNQEYO0895,1,1,1,1
AYWRPMYSYM71,1,1,1,1
A10N7PUPW9MO2H,1,1,1,1
A3JRK240EEJ82X,1,1,1,1
A3I322YUWGENK6,0,-1,1,0
A1W6728GM34VDU,1,1,1,1
A2IL4LV0CP3Q3U,1,1,1,1
A31GOMP97XPJMV,0,1,1,1
A2EIR50X0I6HHA,0,-1,-1,-1
A7TJ816NN0QD7,1,1,1,1
A28RMH5DCSXLY6,1,1,1,1
A1G8IKZJHALFI7,1,1,1,1
A3FDI1M6Y8JCXC,0,1,1,1
APBB297H3ZA5E,1,1,1,1
A2ADXAR2TN8K1X,1,1,1,1
A29N833LSNSQP6,1,1,1,1
AN846HQF06E26,1,1,1,1
A391OWH4EXZU07,1,1,1,1
A220FJEQNGMSRN,1,1,1,1
A3CO2050Q1DKQJ,1,1,1,1
A32S29JRXRDMUL,1,1,1,1
A3LWW1GP3JQQZC,-1,1,1,1
A2P3J3P210M7QW,1,1,1,1
A1KUF0EZQZLCFG,1,1,1,1
A14LURM7N737JM,1,1,1,1
A1ZZFHL08SAI0D,1,1,1,1
AJ2H00ULKHAIY,1,1,1,1
A2OFSDJB3MVQ16,1,1,1,1
AK96N8J8WDDRR,1,1,1,1
A4KQWXNLSJHCY,1,1,1,1
A1MJZEBWEEBQ53,1,1,1,1
A371PJ9ZNAXLY4,1,1,1,1
A8D9UUFMHB8F7,1,1,1,1
A13VU3KET33WG6,1,1,1,1
A2NJO6YE954DBH,1,-1,1,1
A25QJBK33C4O0R,1,1,1,1
A1YU9LBSG4QNTC,1,1,1,1
A8WIXR7XNS11L,1,1,1,1
A3KDDWQ6GJFT71,1,1,1,1
AF9HQZPE04L9P,1,1,1,1
A2BHGOXW628Q1T,1,1,1,1
A78TEOZEUQ120,1,1,1,1
A2H94NUO2DXGSR,1,1,1,1
AFITDZEWKJKAM,1,1,1,1
A3RTI6WOT1TO73,1,1,1,1
A1FG91CM8221X1,1,1,1,1
A3RZVEDOEO89IU,1,1,1,1
A2X59KUO8Z5JUB,-1,1,1,1
A3JE0340KBHIPF,1,1,1,1
A3UYDJLYVS6GQX,1,1,1,1
AMJ4H5QAG7TRQ,1,1,1,1
A16VIPDOCCVNU7,1,1,1,1
A2JSGJE2IGJU20,1,1,1,1
A3QYMJF1X4HX0,1,1,1,1
A1I7QGUDP043DG,1,1,1,1
AOT86E19KMKOJ,1,1,1,1
A1AAB87UHOWJYN,0,-1,1,0
AKUMMD27YK9YK,1,1,1,1
A39KNTS8DTS5EF,1,1,1,1
A1B35ED8A68CVI,1,1,1,1
A2PCG20UZ8Y88U,1,1,1,1
AQ0EO10KTRJ4V,1,1,1,1
AHCIVB4LEZBEQ,1,1,1,1
AUU0QRLZS60C6,1,1,1,1
AD2R63HOQLNDF,1,1,1,1
AYRCWY12J7MKG,1,1,1,1
A1W6J2CKKJT8N3,1,1,1,1
A2XE2SJPTC15FU,1,1,1,1
A21JQR7GAPX81H,1,1,1,1
A1KL0I7IY4O5AF,1,1,1,1
A1V7XSDPJ5KYRY,1,1,1,1
A19BXTXH13YG40,1,1,1,1
A1YKJVVD3VCMNL,1,1,1,1
A1FTL14XRRE6W7,1,1,1,1
A2G7IYWUIJRAYX,1,1,1,1
A3A29ZERPKC7BH,1,1,1,1
A2062NF5AAGWSZ,1,-1,1,1
AWBF8LIYJJ50E,0,1,1,1
A2DUJJEXQP8FOJ,1,1,1,1
A2W5X24WDPMGM7,0,1,1,1
A3R81SOKXMO3BF,1,1,1,1
A28HQDUE9R846F,1,1,1,1
A3CEQ0E2SVU8OZ,0,1,1,1
A3006F88TRVQKA,1,1,1,1
A32LXOI4LCNFCH,1,1,1,1
AIMRE5IM4JC5T,1,1,1,1
A3HR64TBUW3AW4,1,1,1,1
A3AHEM6WT2B46M,1,1,1,1
A20SK9BKNHPR4R,1,1,1,1
A28YK7V9AJO0AI,1,1,1,1
A11JGJ4BCVQGGY,1,1,1,1
A2G0ONRW91WZ1U,1,1,1,1
A201JM0URZGW6M,1,-1,1,1
A2UVQH6N8X19KF,0,-1,-1,-1
A2ZQRHATBQ1NGS,1,1,1,1
A1HW0FTWQTLAU,1,-1,1,1
AURJZZP9MPFCB,1,1,1,1
A348820ZNKKYPI,1,1,1,1
A3EUD7X4Y9AIYX,1,1,1,1
A1MWWJH5N5DPTV,1,1,1,1
A126KX6FVI4T66,1,1,0,1
A355WY8GPPZDSE,1,1,1,1
AJNOMS20ZUB4J,1,-1,-1,-1
A33PNAQ33DGBJG,1,1,1,1
A2GRCOTS0MX206,-1,-1,-1,-1
A2WRA20YJSC6Y,-1,-1,-1,-1
A2730FHC6AJRM7,1,1,1,1
A31I3HXMD5H1EL,1,1,1,1
A1B05INWIDZ74O,-1,1,1,1
ABLOQZIL42W7I,1,1,1,1
A1OTGBG66P6K5Y,1,1,1,1
A879W035LBHRM,-1,-1,-1,-1
AWIMEWL9ZF9GR,1,1,1,1
A2D9TA1EYXA9KR,1,1,1,1
A39CX0EE4BZCZC,1,1,1,1
A20X9H03PZP4AT,1,1,1,1
A1QWZ9EKV3482F,1,1,1,1
AYIPHN7Q2TBM3,1,1,1,1
AVIOBHVQ6Z7IE,1,1,1,1
ANJIWH3STJ10X,1,1,1,1
A3KI004WF1P7HV,1,1,1,1
A32AK8FOAZEPE2,1,1,1,1
AF7JD0RJTH1DH,1,1,1,1
A2QU97Q6TUSN6D,1,-1,0,0
AO2JO5TT0SA55,1,1,1,1
A3KXV8AFQ550DY,1,-1,1,1
AQE41QO3NEUMW,1,1,1,1
A1U0TH6P5JZ1YL,1,1,1,1
A237RH4Q5T5PNB,1,1,1,1
A3460ZAW11CMH7,1,1,1,1
A2NXLMNPSZ6P0,1,1,1,1
A3RZ10NLNGUUH7,1,1,1,1
AY46DEOJJYFTW,1,1,1,1
A1TR4P6Q0PE252,1,1,1,1
A4JHEO7H330AF,1,1,1,1
A3AMAT7I4OH69E,1,-1,-1,-1
A24R9KMRCKZMLP,1,1,1,1
AKA0A7GB5Q0V4,1,1,1,1
A33LG5S4KMGMZN,1,1,1,1
AGZVS6M8XJGN6,0,1,1,1
A2AH8RM3N0V2UE,1,1,1,1
A2174EBS1RPGJZ,1,1,1,1
AMCYTE6DX5LWX,1,1,1,1
A7YTFY77GNVXD,1,1,1,1
A1233DX0JAAY8J,1,1,1,1
A27SZ6TJRH78MZ,1,1,1,1
A2RZY8PATZKBE5,1,1,1,1
A3GKMQFL05Z79K,1,1,1,1
AXWMTQ35JH01S,1,-1,-1,-1
AYBL30P5NXNZ4,1,1,1,1
A193XTXJZ0BGS0,1,1,1,1
A14LAZ5I1YD6I1,1,1,1,1
AJJ48GKRH5O8P,1,1,1,1
A8O6KDO0OR2WR,1,1,1,1
AQCU0K635E3ER,1,1,1,1
AY2H8CKVHSJUJ,1,1,1,1
A1WSSTZGK95DRB,1,1,1,1
A3VQSFORKH8B7O,1,1,1,1
A30V80CE21ZG2I,1,1,1,1
A1G8WTRZ8ES4J9,1,1,1,1
AQ4OZWER3WOMF,1,1,1,1
A32VH6CMW6V5OI,-1,1,1,1
A1LUD6XDTF7GHS,1,1,1,1
A2N6WM687SU4AG,1,1,1,1
A2TFALZOSG0SA1,1,1,1,1
A1S9RM37CJD81M,1,1,1,1
A3GA4EA08TOSHD,1,1,1,1
A2L2GN0LZU40N3,1,1,1,1
A1OMRAWLOLGE6W,1,1,1,1
A2ABE35GRNJVUT,1,1,1,1
A3VKY844QWXJG4,1,1,1,1
AAKV1PU9O8TLX,1,1,1,1
AJBVY9K7D1AZ4,1,1,1,1
AGOOORW8IHO72,1,1,1,1
AD8CNMZFHUN1D,-1,1,1,1
AKSBYT3M3D3XX,1,1,1,1
A5NH7I2FRYGC9,1,1,1,1
A3DS2GUCF4DOON,1,1,1,1
A1V176RDEFNDXO,1,1,1,1
A4ERJ4PLLJGAP,1,1,1,1
A1R2USXSIVTF7E,1,1,1,1
A25N3NZRRDN4Q9,1,1,1,1
A26PD9ZW2P6MVQ,1,1,-1,1
AIY0EH0DNXSEW,1,1,1,1
A2YM0JQI2IO0VS,-1,1,-1,-1
ADR15G5IZPPFF,0,1,0,0
ARBJ2KTHX1WCL,1,1,1,1
A3TZSGU4Z4IFVP,1,1,1,1
A19ELFMMKB83HC,1,1,1,1
ADXHGBIPUAL6U,1,1,1,1
A3QZ2FMKS5I40L,1,1,1,1
AM6HCVMKEXYW4,1,1,1,1
A11PTCZ2FM2547,1,1,1,1
A5TZESX5JZZ8O,0,1,1,1
A12RIAPL805Q1H,1,1,1,1
A1UI9E9SMEXLVV,1,1,1,1
A72MWEBHCPMXZ,1,1,1,1
A2ULQOGN59LDNK,1,1,1,1
A16CZRQL23NOIW,1,1,1,1
A2YMRRI7W56VN1,0,1,1,1
A2E1I5Q2LT1HR9,1,1,1,1
A1VJ2VU0PUSXBL,1,1,1,1
A25LIJ1JUTBY2Q,1,1,1,1
A3PJC7IJTS95DY,1,1,-1,1
AQ0IP1IYC0CPV,1,1,1,1
A2HIZN4M5E6GRR,0,1,1,1
AJH0U2E5I9S,-1,1,1,1
A1XS8EOU69X6ZT,1,1,1,1
A1SUF9ZNXGFG87,1,1,1,1
A18D70EH5FTHYS,1,1,1,1
ARO2YNQ27BPFN,1,1,1,1
A2AYEHC9KUBWWG,1,1,1,1
A3LGT6UZL99IW1,-1,1,1,1
A3ZWA2YDPTQD3,1,1,1,1
A26LHWJMW8X1DP,0,1,1,1
A26O0T192IBKY1,-1,1,1,1
AMJYNF6FI9JDM,1,1,1,1
A2N6ZTL83VHYIK,1,1,1,1
A3KMR2ZY21X4KM,1,1,1,1
A22GS528NV4DYE,1,1,1,1
A2UUP58XPQW3GF,-1,1,1,1
AKLNFR177GP7Y,1,1,1,1
A2C3P362BXV4XM,1,1,1,1
A2Y739CRM15WDL,0,1,1,1
A1K69BBLY0NVOW,1,1,1,1
A1TTO3G6OFTIBJ,1,1,1,1
A1OS2HX2CWQIC7,1,1,1,1
A1D2C0WDCSHUWZ,-1,1,-1,-1
A2GI78DN6CXAP7,-1,1,1,1
AB8TN5LSE2X3H,1,1,1,1
A7DD4OVUBNDOX,-1,-1,-1,-1
A1NXB343LLGOYQ,1,1,1,1
AJBYJD8EY4ZG5,0,1,1,1
AHTO067AIPSKT,-1,-1,-1,-1
A2ANWI9DL3IOSI,1,1,1,1
A3KKAN5N470AM1,1,1,1,1
A19A8EL1S23P2R,1,1,1,1
A254BZTL6O5JLX,0,-1,-1,-1
A3D3HLEDJQKUJJ,1,1,1,1
A29ZVHXTGJ1IGY,1,1,1,1
A1J5I76HQXPG9M,1,1,1,1
A31RM5QU797HPJ,0,1,1,1
A3GIYJMNVH8VV2,1,1,1,1
A3L1JCWQVPGSBF,1,1,1,1
A2XB2D9MBOQF1,-1,1,1,1
AU627A4UGIW6V,1,1,1,1
AGEEXB89TC8XI,1,1,1,1
A1RVV7KHMA6EL8,0,1,1,1
AKX9HE1W05F7Y,0,1,1,1
A1HOEVIY93FML0,1,1,1,1
A2I4YUD4UMMQGC,-1,-1,-1,-1
AA1H4T4PFKE7G,1,1,1,1
A3E7TBQ0Y3BF9F,1,1,1,1
AH1R4SHIAZ2PD,1,1,-1,1
A27IK68HX1PI7L,1,1,1,1
A20AO0KW57I278,0,1,1,1
A3T317C6HE7IDW,0,-1,-1,-1
A20CWTU2BWWTE2,1,1,1,1
A3ANSDQ7KHKMDB,1,1,1,1
A1BJ4X0Y4SBW40,0,1,1,1
A196V4NGCL8CTT,1,1,1,1
A39TFILM0TTD8X,1,1,1,1
A2HC1DLLY2P7Q4,1,1,1,1
A1QAS5C5AUZ5ZA,1,1,1,1
A1NCDK5LS8RN6Z,1,1,1,1
AWKP2OZY4WB8M,1,1,1,1
A1Y9DOK85Q64CR,0,1,1,1
A1URNQYKF3WYW,1,1,1,1
A1CE9259TTIIEA,1,1,1,1
AJKWF4W7QD4NS,1,1,1,1
A3Q4BPS221HV1M,1,1,1,1
A2BMCGDQD976L4,1,1,1,1
A8C0JWFFUMJK,1,1,1,1
A38VK6A6EFJMS5,1,1,1,1
A1Q0ZIYG3XC6FA,1,1,1,1
AAYW1H4SMNOI,1,1,1,1
A3C8K7FR8VBUBK,1,1,1,1
ATQTE464YAZM1,-1,-1,-1,-1
A2C0YODGTIHE1L,1,1,1,1
AFV2584U13XP3,-1,-1,-1,-1
A3EROV3QR4770C,1,1,1,1
A345SWHJGFWWJV,1,1,1,1
A1D07Q3SZN1RLS,1,1,1,1
AHPGN22ILWF4P,1,1,1,1
A178E2574H56ZJ,-1,-1,-1,-1
A36PR99BSM8KQX,1,1,1,1
A1TCPJTQJ8K0KB,1,1,1,1
AHU47OI4QXLEK,1,1,1,1
A3DODP9K1WIF2J,1,1,1,1
A2S67HSEXWZ21U,1,1,1,1
A3H9JSM1SUTE4O,-1,-1,-1,-1
A271JD976867GN,0,1,1,1
A1QRY1XLMKX1KU,1,1,1,1
A3A0706PFI3F1H,1,-1,-1,-1
A2ODSSH2HRHODW,1,1,1,1
A1FWXYYG66C0TY,0,1,1,1
A36QER4UIZH505,-1,-1,-1,-1
A2JSPBUBKLOJ8O,0,1,1,1
A1JJ8R0NTMF8DE,1,1,1,1
A1TOCWLG2RJTQP,1,1,1,1
A34BXEODS6ZZM9,1,1,1,1
AZEKY55HPL3UL,0,1,1,1
A3SBG4AMYW1ERL,1,1,1,1
A1HIH7FC93IM3Q,1,1,1,1
A38IWBHFUC3E8H,1,1,0,1
AR607SG89O45,1,1,1,1
A1GIK8364Y6957,1,1,1,1
A1L8IOYPQ6E6O2,0,1,1,1
A2DWWZ6QIWBJ8D,1,1,1,1
A3GP848DT5TPEQ,-1,1,1,1
A15B16J58TNCR4,-1,-1,-1,-1
A2TGQD1BWBQYWI,0,-1,0,0
A34GE3UYTA7R1B,-1,-1,-1,-1
A3TDPYM3WXBW6R,0,-1,-1,-1
AECHEEKJBGIZK,0,-1,1,0
A2L7WYA5OENV03,-1,-1,-1,-1
A14DW744E54DHP,1,1,1,1
A34LKFLRBN0ENT,1,1,1,1
A2YGSXBTOQOUQ4,1,1,1,1
A14IS3LIDGTGJ2,1,1,1,1
ACTU6UR17GZ46,1,1,1,1
A2GPA1TMXHVPY0,-1,1,1,1
A1T0Z4J5PPLTC7,-1,1,1,1
AGSZA5M0JPDBU,1,1,1,1
A3LXLRQ3I2WGTA,1,1,1,1
A18BD98SU49UB7,-1,1,1,1
A2IUEM92SYP4PS,1,1,1,1
A9IDH7GY5QBQ0,1,1,1,1
A2ZB8B7VQONZA6,1,1,1,1
A2TRM4OTB2QYZ8,1,-1,0,0
A2W36OONSDMA03,1,1,1,1
AK3DTNDKJ9N0I,-1,1,0,0
A3KE6JD05JVU59,1,1,1,1
A1SBBG6FNQ8H2G,1,1,1,1
A3NIQK6ZLYEP1L,-1,1,1,1
A3QO324Z4CUNNO,1,1,1,1
A3M0IGG6NGMQXP,0,1,1,1
AERUDJQB2VVF6,-1,1,1,1
AI3XSPTAOFEYK,0,1,1,1
AL2NGP98SD74S,1,1,1,1
A29Y34ALWJUGB5,1,1,1,1
A3NQI2JLNPFOF8,1,1,1,1
A3UV7PQ97XBG5X,1,1,1,1
A1809CPUT2NTFY,1,1,1,1
A3LIZBALPVRHRM,1,1,1,1
A2NQ7MCH83WLH1,1,1,1,1
A2R718I2KAUH07,1,1,1,1
A5LLER2BOGYUF,1,1,1,1
A1XNS1PUA5MMXZ,1,1,1,1
A35NX9H9AXGBS5,1,1,1,1
A31I3HXMD5H1EL,1,1,1,1
A2KWQ64TRHB3YH,-1,-1,-1,-1
A31WUVSWLE7R07,0,-1,0,0
A1UGVTTHVXU5IC,1,1,1,1
A3ICNXGJKUP5MF,1,1,1,1
A1HDCUGEKHAULY,0,1,1,1
A1Y0TV3TGOLHNE,1,1,1,1
A273KO0FG1TBP2,1,1,1,1
A1H5XPMI17HROV,1,1,1,1
A1UVKOQNSP138O,1,1,1,1
A2CZ25U9EDRUWX,-1,-1,-1,-1
A2NWDY0QMLVQ91,1,1,1,1
AJKWF4W7QD4NS,1,1,1,1
A1FHTLL52XFC4T,1,1,1,1
A3H7HJ8O42U70Z,1,1,1,1
A1KBI9O68N00IA,1,1,1,1
A32C29HM5ADRT9,1,1,1,1
AY12DBB0U420B,1,1,1,1
A23QDI93EMSSQA,-1,-1,-1,-1
A2198O25QYUPXE,1,1,1,1
A3TBECVNICUHOB,1,1,1,1
AFUM9LWJQJHOK,-1,1,-1,-1
A15YPJLKLZS0MK,1,1,1,1
A1H43WCK7TV1R2,1,-1,0,0
A1QWEUEM90LL9D,1,1,1,1
A2Y0E2SC5ZT9MQ,1,1,1,1
A7P8LN1K40KOE,1,1,1,1
A2QQ4XHH0AOF52,0,1,1,1
A3NNPHUTROIXXX,1,1,1,1
A3KFOUVQBIIL6Z,1,1,1,1
A1LDAIGOQ6N4DW,1,1,1,1
A3S98L5B1SR9P1,1,1,1,1
A2DMD7BI3X76RL,1,1,1,1
ATHR27AE3A2QW,1,1,1,1
A2B73CL3QSYWLB,1,1,1,1
A2QH5NMHW1KTJ1,1,1,1,1
A2B7RMT89QIQSO,1,1,1,1
A1BMQA5PIZKU1P,1,1,1,1
A1GG8LO8QETX6Z,1,1,1,1
ATRYT5ZKNLN9C,0,1,1,1
A34KBX6VF28QYN,1,1,1,1
A2DJ0OTSL2MN06,-1,1,-1,-1
A19669N072TTKQ,0,1,1,1
A6UW2KEO5UOSA,1,1,1,1
A3BRHTAUBZUGK8,1,1,-1,1
A2582KMXLK2P06,1,1,1,1
A3JYBWVS9O2GM0,1,1,1,1
A1PE3DJSV3E53O,0,1,1,1
A28BY3RSOIAW0A,1,1,1,1
AUM3YMZ0YRJE0,1,1,1,1
ARWU6YDDXLQPP,0,1,1,1
A3E1KL2N4ZOQ8W,-1,1,0,0
A2VCH9GIORVXR1,1,1,1,1
A2FBJK2NDAD5M0,1,1,1,1
ARS5RAHQ3YPO3,0,1,1,1
A1HPB3F2IJF6B0,1,1,1,1
A2ZSC81MXLBELX,1,1,1,1
A2GR17520DMYES,1,1,1,1
A1TU29OH0DP4YF,1,1,1,1
A141HP4LYPWMSR,1,1,1,1
A17Z53UM2E111A,-1,-1,-1,-1
A3O536E2YOKK4Y,1,1,1,1
A17A2F7CPIJBLI,1,1,1,1
A2GCDZ4TVYF26V,1,1,1,1
AQF5G1ORFRCIV,1,1,1,1
A21Z4IVGGR7ZJ5,1,1,1,1
A3DHDS5HDFE6IX,1,1,1,1
AVF60NZ99H9D5,1,-1,-1,-1
A1ZKPET0VDG25V,-1,1,1,1
A1R8LZYZR3377O,-1,1,-1,-1
A2PBV1899CX3TE,-1,1,1,1
A1HL84KOAB32ZI,0,-1,1,0
A35LNYJ3TLS487,0,-1,1,0
AMZZECUHLK7VQ,-1,-1,-1,-1
AF8C86SGYLH81,1,1,1,1
A3DXNF2GUDSEHK,0,1,1,1
A2XLQIAG0G03Z8,1,-1,0,0
A3M78642QA852V,-1,-1,1,-1
AS00P3YRYAH6Z,1,1,1,1
A16CZRQL23NOIW,1,1,1,1
A18ICIVGP5AHDP,1,1,1,1
A3GTZW08HC6UV5,1,1,1,1
A1NBPUOE3AVMGQ,1,1,1,1
A11NH0A73VNNA6,1,1,1,1
A1O40PJC4U0J4Q,1,1,1,1
A1QG4TLIYZRL7L,1,1,1,1
A2XI0K85ESLQDD,1,1,1,1
A2WFQNVRCE3KTL,1,1,1,1
A25BU94E6CW3S5,1,1,1,1
A1ZXYN4QE5JC6T,1,1,1,1
AW04WZ0PGDZX1,1,1,1,1
A3QDO6WALAN789,0,-1,-1,-1
A3VOVOJ78T1FYY,1,1,1,1
A1536VSPC386SQ,1,1,1,1
A2JMSQQL6U8PW0,1,1,1,1
A1W9F3Z7LZQRVS,1,1,1,1
A1VJZGMKK1GEFP,1,1,1,1
A2K5CEWR1KRWEL,1,1,1,1
A1JH5J1KQAUBMP,1,1,1,1
A3OMVB1SFSK93H,1,-1,1,1
AD0J5KK4WQXNS,0,1,1,1
A22RY8N8CNDF3A,-1,1,1,1
A3Q4XAQXKKV6V,1,-1,1,1
A3ERCYTP5QGGM2,1,-1,-1,-1
A3977CPT84TDRF,1,1,1,1
A84UFSF2SZS2W,0,1,1,1
A1KY8HE1WK0SJB,0,1,1,1
AYAMBDEDF4N1C,-1,-1,-1,-1
A18BV4O63DOWNH,-1,-1,-1,-1
A3S1SSAT65ITUC,0,1,1,1
A31KXTOQNTWUVM,-1,-1,-1,-1
A3VLMUKRW1BBUR,1,1,1,1
A14OC67MXL92FA,1,1,1,1
AB8MSE5JHEG97,-1,1,1,1
A10X0JN8KTK89H,-1,-1,-1,-1
A1TBZHX23BNA5B,-1,-1,-1,-1
A1D2C0WDCSHUWZ,-1,1,-1,-1
A3FTETXXEUP0SZ,1,1,1,1
A1EEMMDBA6ZSI4,-1,1,1,1
A1GGOC9PVDXW7Z,1,1,1,1
A31I44ESG7UPR,-1,-1,-1,-1
A1J67VNRT8CG0X,1,1,1,1
A3N3SN2DDD4HCJ,1,1,1,1
A34DPXEGCFNZF4,1,1,1,1
ASSAVTFQJZCME,1,-1,-1,-1
A3MNH75RNHWFKN,1,-1,1,1
A2GNNZHPI85BIZ,1,-1,1,1
A3DWLI9VIYXI16,1,1,-1,1
A20EEWWSFMZ1PN,0,1,1,1
A1831P64QJUSQ7,1,1,1,1
A3HX8FEFIDG5C,1,1,1,1
A2C3P362BXV4XM,1,1,1,1
AGPXQKTE1TMAT,1,1,1,1
A1IR1HS8EZN0Y0,1,1,1,1
ACFUZ2RPO98RR,1,1,1,1
A7U67Y0I0YP5W,1,1,1,1
A3R066AGH8FZH7,-1,-1,0,-1
A2E2R8N7UMTLJF,1,1,1,1
AHZSEBTU0H63N,1,1,1,1
A3HACSQO6Y6YOX,1,1,1,1
A3OM576KXKOV2,1,1,1,1
A21FQDQINC0TPO,1,1,1,1
AG65V3LSYO191,1,1,1,1
A22BPC7LRSGSYQ,1,1,1,1
A10X0JN8KTK89H,-1,-1,-1,-1
A1D2C0WDCSHUWZ,-1,1,-1,-1
A228JH8V9Y700G,-1,1,1,1
A34Y1FT0MTD7C9,0,-1,-1,-1
A2D6IGKSOBQ3K9,1,1,1,1
A13OMT8D4GPIBV,1,1,1,1
A36CHPMHHD1IO5,1,1,1,1
A82FO6KV7KOYJ,1,-1,1,1
A2KU5PG32H7QBN,1,1,1,1
A1S0B6U13Y0F6N,1,1,1,1
AHZSEBTU0H63N,1,1,1,1
A3AQMGZ1ILSUIN,1,1,1,1
A82LIVYSX6WZ9,1,1,1,1
A8WP81AJYXZE6,1,1,1,1
A2EXTEXDPSGJGE,-1,-1,-1,-1
A1JEFESGLIS076,1,1,1,1
A3ET36DXXUWA9T,1,1,1,1
A3U1WPDQLP9CQ,1,1,1,1
A31P6XK5MH4DAG,1,1,1,1
A18QZKTG2AEPQE,1,1,1,1
AQ01Q3070LT29,0,1,1,1
AOM01ZVP25Z2U,-1,1,1,1
A3SB3CFI8W3L75,1,1,1,1
A315C4WRGPB0VL,1,1,1,1
A27KNXAROMSJ7A,1,1,1,1
AFDYHKAH8AJDT,1,1,1,1
A1J4WC5H6JWSPK,1,1,1,1
A2ARNQPFJ9IDA8,-1,-1,-1,-1
A2SM9K03B5WQ7S,1,1,1,1
A14LW26ZE4KU1D,-1,-1,-1,-1
A26OOVJ125Y857,1,1,1,1
AETNYV72RDR2P,0,1,1,1
A1EJT7NW91NWMP,1,1,1,1
AXZO1GES9DDDQ,1,1,1,1
A1806QLIG0NXHR,1,1,1,1
A1JG5E0N4984ZC,1,1,1,1
A1CM0DKB4ZXTTR,1,1,1,1
A36PU8AEO9V3FO,1,1,1,1
A3T8LCZ5JFURJL,1,1,1,1
A2WTENUXV4W86F,1,1,1,1
A1JULL4CGOJQ23,1,1,1,1
A3MEVFV9E30ZJ5,1,1,0,1
A17B97YRZOV7BI,1,1,1,1
A1IJ5HUFNVLXK2,1,1,1,1
A2TR90STGX4I8H,1,1,1,1
AIE3VP7G546OY,1,1,1,1
A2RAEYJELSIKZX,1,1,1,1
A2RZUFRYRHTRS8,1,-1,1,1
AAUARFLQO7O61,-1,1,1,1
AJI9ABY6FR7WO,1,1,1,1
A46ODCG6UQNDG,1,1,1,1
A2SKFCNW7AXHV8,0,1,0,0
A6NHJOS2F3JBU,1,1,1,1
A1AE1MDRK6L2UM,1,1,1,1
A2UY864ALPZDPX,0,1,1,1
ALR6ME9VDT7R0,1,1,1,1
A7YYT3GKA8W29,0,1,1,1
APJ88Y5BZUMQ8,1,1,1,1
AD00ILIQKBI67,1,1,1,1
A1CVLY6IVRGZBA,1,1,1,1
A1LU7VN88WQ76,-1,-1,-1,-1
A8F2W4KA5D413,-1,1,-1,-1
A1L1RPZBS74N04,1,1,1,1
A2DBX5W7I06XXH,1,1,1,1
A328H9HMIWBCAZ,1,1,1,1
A2E19IA2DN34TW,0,1,0,0
A3B8ZRQ6CYG6L,1,1,1,1
APS6PXHE1GIDA,1,1,1,1
A20EP6IP9DNG0E,1,1,1,1
A3QUIKUN4Y2N77,1,1,1,1
A3DHDJF2JQV6TB,0,1,1,1
A1EEG7YJIYN60B,1,1,1,1
A1U4TXQ109F5T3,1,1,1,1
A2ME66W8CTCPXP,1,1,1,1
AJ0JK1OW7RS5H,1,1,1,1
A17DFIN3TRKJKT,1,1,1,1
A3KJ6HBWJPWV7E,1,1,1,1
A3UJ7KNZG8LTMG,1,1,1,1
A1HJ4FCJVGFR2L,0,-1,0,0
A1QLA4I6BFLJP3,1,1,1,1
A1SKGEKEOU4CH2,1,1,1,1
A1TVMWH2XAOORN,1,1,1,1
A2EA6FEK08WFR2,1,1,1,1
A3RSZG5QJD7G64,1,1,1,1
AGR3JXSHLIGQK,1,1,0,1
A1UZDLG6LF0MCP,1,-1,1,1
A3VNERCT9J03HV,1,1,0,1
A1RZ4KYKXOCT3N,1,1,1,1
A2LVLB6NDR4IWI,1,1,1,1
A120QU1FG8CD1E,1,1,1,1
A3ARHFFF5K3JLY,1,1,1,1
A1EGCF1H6ILK20,1,1,1,1
A311X71XPV319F,1,1,1,1
A2K5O7N643RVYM,1,1,1,1
A1HIY2SFOSRQ70,1,1,1,1
A2FZBPCLANTDN7,1,1,1,1
APNE9YTPZLAXR,1,-1,0,0
A3QW90F9URPOIK,1,1,1,1
APCST4K8QXNM8,1,1,1,1
A2GM6AMW3F35TA,1,1,1,1
A1HGUDMIFLS9XO,1,1,1,1
A2GJTTMU9UGHVK,1,1,1,1
A35OE2IRDTIBI3,1,1,1,1
AXWU9O5PODEGV,1,1,1,1
ANT9ZSX4FDZZ4,1,1,1,1
A2VBY21VENAFNM,0,1,1,1
A19FTIIBYPMF22,1,1,1,1
A323OIYXDML711,1,1,1,1
A112G91I1ZR2A7,-1,-1,-1,-1
A3UN4KNMQOPJ48,1,1,1,1
A1VY91G8Z3IVWK,1,1,1,1
A3ATI3CGF775Q1,1,1,1,1
A1J40GYX05QUIT,1,1,1,1
ADA63QX5T29QA,0,1,1,1
A12EBC36D9QZ9N,1,1,1,1
A31JGSHHJ4X0RE,1,1,1,1
A2OW09X5RRMZFJ,1,1,1,1
A37TFIP0OMKGMW,1,1,1,1
A1Q4X25L1NGHP8,1,1,1,1
A3V2ZGPG9BILOI,1,1,1,1
AB28E1UNQ5FXS,1,1,1,1
A1PI2H5UMD8JPD,1,1,1,1
A2GZ8AS55046AH,1,1,1,1
A1UINGIK3UG77D,1,1,1,1
A2B7NKOJJ5IKFO,1,1,1,1
AJOSEGUT95AU2,1,1,1,1
A36URWQLH84STZ,1,1,1,1
A4RSSVQVU1ATY,1,1,1,1
A17KL5J4MGIWHC,0,1,1,1
